,Unnamed: 0,date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,surface,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment,name,x,y
6595,6595,2018-12-09,JPN,Nakayama,06:20,Capella Stakes (3yo+) (Dirt),Flat,,Grade 3,,3yo+,,6f,6f,1200,Standard,AW,16,10.0,15,10,9.0,0.5,Nobo Baccara (JPN),6,H,123,,1:11.70,71.7,128.0,Masaki Katsuura,Shoichi Temma,,–,79,Admire Aura (JPN),Nobo Kiss (JPN),French Deputy,Lsm Co Ltd,,Nakayama,139.95999601743662,35.725198561694846
6596,6596,2018-12-09,JPN,Nakayama,06:20,Capella Stakes (3yo+) (Dirt),Flat,,Grade 3,,3yo+,,6f,6f,1200,Standard,AW,16,14.0,16,14,10.75,1.75,Blason De Lis (JPN),6,H,123,,1:11.99,71.99,51.0,Nanako Fujita,Kazuyuki Ogata,,–,74,Nobo Jack (USA),Brians Sono (JPN),Mayano Top Gun,Normandy Thoroughbred Racing Co Ltd,,Nakayama,139.95999601743662,35.725198561694846
6597,6597,2018-07-22,JPN,Chukyo,06:25,Atsumi Tokubetsu (Allowance) (3yo+) (Turf),Flat,,,,3yo+,,1m3f,11f,2200,Firm,Turf,14,13.0,1,13,0.0,0.0,African Gold (JPN),3,C,119,,2:11.90,131.9,6.5,Fuma Matsuwaka,Masato Nishizono,68974.58,–,–,Stay Gold (JPN),Blixen (USA),Gone West,Godolphin,Prominent - smooth progress to dispute lead over 2f out - ridden and led over 1f out - drew clear and in command inside final furlong - shade cosily,Chukyo,136.99208269317566,35.06603236491706
6598,6598,2018-07-22,JPN,Chukyo,06:25,Atsumi Tokubetsu (Allowance) (3yo+) (Turf),Flat,,,,3yo+,,1m3f,11f,2200,Firm,Turf,14,8.0,2,8,2.5,2.5,Shadow Brillante (JPN),4,C,126,,2:12.32,132.32,2.5,Mirco Demuro,Kenichi Fujioka,27589.83,–,–,Deep Brillante (JPN),Star Cut Gem (JPN),Forty Niner,Tomokazu Iizuka,,Chukyo,136.99208269317566,35.06603236491706
6599,6599,2018-07-22,JPN,Chukyo,06:25,Atsumi Tokubetsu (Allowance) (3yo+) (Turf),Flat,,,,3yo+,,1m3f,11f,2200,Firm,Turf,14,11.0,3,11,4.25,1.75,Invicta (JPN),4,C,126,,2:12.61,132.61,4.9,Yuichi Fukunaga,Yasuo Tomomichi,17079.42,–,–,Harbinger (GB),Lasting Song (JPN),Fuji Kiseki,Kazuhiro Sasaki,,Chukyo,136.99208269317566,35.06603236491706
6600,6600,2018-07-22,JPN,Chukyo,06:25,Atsumi Tokubetsu (Allowance) (3yo+) (Turf),Flat,,,,3yo+,,1m3f,11f,2200,Firm,Turf,14,1.0,4,1,7.75,3.5,Meisterschale (JPN),3,C,119,,2:13.19,133.19,6.2,Keita Tosaki,Kunihide Matsuda,10510.41,–,–,Deep Impact (JPN),Wisteria Arch (JPN),King Kamehameha,Sanshisuimei Co Ltd,,Chukyo,136.99208269317566,35.06603236491706
6601,6601,2018-07-22,JPN,Chukyo,06:25,Atsumi Tokubetsu (Allowance) (3yo+) (Turf),Flat,,,,3yo+,,1m3f,11f,2200,Firm,Turf,14,14.0,5,14,9.5,1.75,Shaft Of Light (JPN),3,C,119,,2:13.48,133.48,43.0,Daisaku Matsuda,Yoshihito Kitade,6897.46,–,–,Deep Sky (JPN),Buririn (JPN),Taiki Shuttle,Fujiwara Farm Co Ltd,,Chukyo,136.99208269317566,35.06603236491706
6602,6602,2018-07-22,JPN,Chukyo,06:25,Atsumi Tokubetsu (Allowance) (3yo+) (Turf),Flat,,,,3yo+,,1m3f,11f,2200,Firm,Turf,14,4.0,6,4,9.75,0.3,Suvarna (JPN),3,C,119,,2:13.53,133.53,8.5,Hironobu Tanabe,Yasutoshi Ikee,,–,–,Stay Gold (JPN),Blooming Alley (JPN),Symboli Kris S,Shadai Race Horse Co Ltd,,Chukyo,136.99208269317566,35.06603236491706
6603,6603,2018-07-22,JPN,Chukyo,06:25,Atsumi Tokubetsu (Allowance) (3yo+) (Turf),Flat,,,,3yo+,,1m3f,11f,2200,Firm,Turf,14,6.0,7,6,11.5,1.75,Sierra Nevada (JPN),3,G,119,,2:13.82,133.82,24.0,Kohei Matsuyama,Hidetaka Otonashi,,–,–,Deep Impact (JPN),Miss Pascali (JPN),Mr Greeley,Kaneko Makoto Holdings Co Ltd,,Chukyo,136.99208269317566,35.06603236491706
6604,6604,2018-07-22,JPN,Chukyo,06:25,Atsumi Tokubetsu (Allowance) (3yo+) (Turf),Flat,,,,3yo+,,1m3f,11f,2200,Firm,Turf,14,5.0,8,5,11.75,0.3,A Shin Click (JPN),4,C,126,,2:13.86,133.86,10.7,Ryuji Wada,Masanori Sakaguchi,,–,–,Rulership (JPN),Eishin Sansan (JPN),Carroll House,Eishindo Co Ltd,,Chukyo,136.99208269317566,35.06603236491706
6605,6605,2018-07-22,JPN,Chukyo,06:25,Atsumi Tokubetsu (Allowance) (3yo+) (Turf),Flat,,,,3yo+,,1m3f,11f,2200,Firm,Turf,14,7.0,9,7,13.5,1.75,Namura Donovan (JPN),3,C,119,,2:14.15,134.15,23.0,Katsuma Sameshima,Haruki Sugiyama,,–,–,Deep Brillante (JPN),Punctilio (USA),Kingmambo,Nobushige Namura,,Chukyo,136.99208269317566,35.06603236491706
6606,6606,2018-07-22,JPN,Chukyo,06:25,Atsumi Tokubetsu (Allowance) (3yo+) (Turf),Flat,,,,3yo+,,1m3f,11f,2200,Firm,Turf,14,9.0,10,9,15.25,1.75,Espirituoso (JPN),4,C,126,,2:14.44,134.44,380.0,Manabu Sakai,Kazuyoshi Kihara,,–,–,Daiwa Major (JPN),Poporus (JPN),Forty Niner,Nagoya Yuho,,Chukyo,136.99208269317566,35.06603236491706
6607,6607,2018-07-22,JPN,Chukyo,06:25,Atsumi Tokubetsu (Allowance) (3yo+) (Turf),Flat,,,,3yo+,,1m3f,11f,2200,Firm,Turf,14,12.0,11,12,17.75,2.5,Rapid Ship (JPN),4,C,126,,2:14.86,134.86,107.0,Jun Takada,Kazuya Nakatake,,–,–,Rulership (JPN),Change Yourself (USA),Giants Causeway,Masatake Iida,,Chukyo,136.99208269317566,35.06603236491706
6608,6608,2018-07-22,JPN,Chukyo,06:25,Atsumi Tokubetsu (Allowance) (3yo+) (Turf),Flat,,,,3yo+,,1m3f,11f,2200,Firm,Turf,14,3.0,12,3,47.75,30.0,Blow Your Mind (JPN),6,G,126,,2:19.86,139.86,241.0,Yuichi Kitamura,Takashi Saito,,–,–,White Muzzle (GB),Simple The Best (USA),Thunder Gulch,Silk Racing Co Ltd,,Chukyo,136.99208269317566,35.06603236491706
6609,6609,2018-07-22,JPN,Chukyo,06:25,Atsumi Tokubetsu (Allowance) (3yo+) (Turf),Flat,,,,3yo+,,1m3f,11f,2200,Firm,Turf,14,2.0,13,2,77.75,30.0,Danon Ken Ryu (JPN),4,G,126,,2:24.86,144.86,331.0,Hideaki Miyuki,Daisuke Takayanagi,,–,–,Deep Impact (JPN),Rain Date (USA),Unbridleds Song,Danox Co Ltd,,Chukyo,136.99208269317566,35.06603236491706
6610,6610,2018-07-22,JPN,Chukyo,06:25,Atsumi Tokubetsu (Allowance) (3yo+) (Turf),Flat,,,,3yo+,,1m3f,11f,2200,Firm,Turf,14,10.0,14,10,107.75,30.0,Onward Michigan (JPN),4,G,126,,2:29.86,149.86,481.0,Kiwamu Ogino,Akira Murayama,,–,–,Stay Gold (JPN),Onward Malta (JPN),Mejiro Mcqueen,Akiko Kashiyama,,Chukyo,136.99208269317566,35.06603236491706
6611,6611,2018-07-22,JPN,Chukyo,07:35,Chukyo Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Firm,Turf,16,16.0,1,16,0.0,0.0,Greater London (JPN),6,H,125,,1:32.30,92.3,5.0,Hironobu Tanabe,Masahiro Otake,259915.92,–,–,Deep Impact (JPN),London Bridge (JPN),Dr Devious,Yoshiro Kubota,,Chukyo,136.99208269317566,35.06603236491706
6612,6612,2018-07-22,JPN,Chukyo,07:35,Chukyo Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Firm,Turf,16,12.0,2,12,0.75,0.75,Logi Cry (JPN),5,H,123,,1:32.42,92.42,7.2,Suguru Hamanaka,Naosuke Sugai,106168.3,–,–,Hearts Cry (JPN),Dream Moment GB,Machiavellian,Masaaki Kumeta,,Chukyo,136.99208269317566,35.06603236491706
6613,6613,2018-07-22,JPN,Chukyo,07:35,Chukyo Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Firm,Turf,16,4.0,3,4,2.25,1.5,Reliable Ace (JPN),5,H,119,,1:32.67,92.67,7.0,Keita Tosaki,Yoshito Yahagi,64908.36,–,–,Deep Impact (JPN),Golden Doc A (USA),Unusual Heat,Sunday Racing Co Ltd,,Chukyo,136.99208269317566,35.06603236491706
6614,6614,2018-07-22,JPN,Chukyo,07:35,Chukyo Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Firm,Turf,16,5.0,4,5,2.5,0.3,Frontier (JPN),3,C,117,,1:32.72,92.72,10.7,Yuichi Fukunaga,Mitsumasa Nakauchida,38757.14,–,–,Daiwa Major (JPN),Grace Land (JPN),Tony Bin,Sunday Racing Co Ltd,,Chukyo,136.99208269317566,35.06603236491706
6615,6615,2018-07-22,JPN,Chukyo,07:35,Chukyo Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Firm,Turf,16,11.0,5,11,3.0,0.5,One To One (JPN),5,M,115,,1:32.80,92.8,6.5,Mirco Demuro,Kenichi Fujioka,25619.13,–,–,Deep Impact (JPN),One Carat (JPN),Falbrav,Yoichi Aoyama,,Chukyo,136.99208269317566,35.06603236491706
6616,6616,2018-07-22,JPN,Chukyo,07:35,Chukyo Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Firm,Turf,16,7.0,6,7,3.5,0.5,Americas Cup (JPN),4,C,126,,1:32.88,92.88,92.0,Fuma Matsuwaka,Hidetaka Otonashi,,–,–,Manhattan Cafe (JPN),Vegas Night (USA),Coronados Quest,Tatsuo Tanikake,,Chukyo,136.99208269317566,35.06603236491706
6617,6617,2018-07-22,JPN,Chukyo,07:35,Chukyo Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Firm,Turf,16,14.0,7,14,4.5,1.0,Mieno Succeed (JPN),5,M,117,,1:33.05,93.05,9.5,Shinji Kawashima,Ryo Takahashi,,–,–,Stay Gold (JPN),Happiness For You (USA),A P Indy,Mieko Satomi,,Chukyo,136.99208269317566,35.06603236491706
